X;time;peak
[16, 128, 1, 4];0.002301346594202899;0.2169694499818926
[16, 128, 2, 1];0.0013569780945945945;0.3679660760559884
[16, 128, 2, 4];0.002430789619047619;0.20541551636111502
[16, 128, 4, 1];0.0012999761794871797;0.38410081095399723
[16, 128, 4, 4];0.0022970233636363637;0.2173778084570459
[16, 128, 8, 1];0.0020834280408163265;0.23966361927540392
[16, 128, 8, 4];0.0023629363720930234;0.21131415583552904
[16, 256, 1, 1];0.0024608141463414632;0.2029092304692151
[16, 256, 1, 4];0.002471220707317073;0.2020547591250977
[16, 256, 2, 1];0.002514152525;0.19860446007025956
[16, 256, 2, 4];0.0026116888974358973;0.191187359739565
[16, 256, 4, 1];0.0025806171282051283;0.19348933993520895
[16, 256, 4, 4];0.002549377025;0.19586036112563804
[32, 16, 1, 1];0.001304315237704918;0.3828230249310857
[32, 16, 1, 4];0.0013088948770491801;0.38148358093324813
[32, 16, 2, 1];0.001857740314814815;0.26877917262170126
[32, 16, 2, 4];0.0033573352666666665;0.14872566041271684
[32, 16, 4, 1];0.0017175869677419355;0.29071127933530466
[32, 16, 4, 4];0.001291208056451613;0.3867090994878845
[32, 16, 8, 1];0.0013752351369863015;0.36308111342771665
[32, 16, 8, 4];0.001636433948979592;0.30512805302851354
[32, 16, 16, 1];0.0013237057368421052;0.3772151852670146
[32, 16, 16, 4];0.0016177572258064517;0.3086507028352124
[32, 16, 32, 1];0.001877021148148148;0.26601826263626877
[32, 16, 32, 4];0.0014984233301886794;0.3332315339077314
[32, 32, 1, 1];0.002570835692307692;0.19422552217395583
[32, 32, 1, 4];0.002574731;0.1939316785955134
[32, 32, 2, 1];0.0029356410285714283;0.1700895647329503
[32, 32, 2, 4];0.0026463697105263157;0.18868183941789393
[32, 32, 4, 1];0.0026862449736842105;0.18588100104551525
[32, 32, 4, 4];0.002695751322033898;0.1852255067745548
[32, 32, 8, 1];0.0009197019541284403;0.5429170858238411
[32, 32, 8, 4];0.003133950909090909;0.15932665164392995
[32, 32, 16, 1];0.0010463090999999999;0.4772221753226698
[32, 32, 16, 4];0.0032000591562500002;0.1560352107199908
[32, 64, 1, 1];0.0025443149750000002;0.19625003573384414
[32, 64, 1, 4];0.00256619641025641;0.19457665156347614
[32, 64, 2, 1];0.0026712648421052636;0.18692339931685012
[32, 64, 2, 4];0.0025513761500000004;0.19570689518356776
[32, 64, 4, 1];0.0026702473684210525;0.18699462479281814
[32, 64, 4, 4];0.0025833519487179486;0.19328450581799567
[32, 64, 8, 1];0.000920620192982456;0.542375573084372
[32, 64, 8, 4];0.0033869362333333332;0.14742583572956297
[32, 128, 1, 1];0.0025227622;0.1979266633858335
[32, 128, 1, 4];0.0025434540999999997;0.196316459873172
[32, 128, 2, 1];0.0027114854864864865;0.18415068317733121
[32, 128, 2, 4];0.0026806843684210524;0.1862665782827726
[32, 128, 4, 1];0.0030168665588235295;0.165510106272855
[32, 128, 4, 4];0.002550528175;0.1957719619238885
[32, 256, 1, 1];0.0027457094864864863;0.18185533000465245
[32, 256, 1, 4];0.0027310628108108107;0.18283061919533947
[32, 256, 2, 1];0.0027483557027027025;0.18168023311934375
[32, 256, 2, 4];0.003039871878787879;0.16425754922309582
[64, 16, 1, 1];0.0033490783;0.14909233527382887
[64, 16, 1, 4];0.003386945633333333;0.1474254265695097
[64, 16, 2, 1];0.005031077199999999;0.09924751398406385
[64, 16, 2, 4];0.007474150285714285;0.06680651119850821
[64, 16, 4, 1];0.0019661718846153845;0.25395638533381854
[64, 16, 4, 4];0.005516752157894737;0.09051012089556193
[64, 16, 8, 1];0.001432289157142857;0.34861808613978235
[64, 16, 8, 4];0.0072985742142857146;0.06841362300386934
[64, 16, 16, 1];0.0014516628571428572;0.34396547538914324
[64, 16, 16, 4];0.009066893916666667;0.05507088859218443
[64, 32, 1, 1];0.0030780198181818183;0.16222179656297778
[64, 32, 1, 4];0.003110006878787879;0.1605533120095589
[64, 32, 2, 1];0.0032538313870967743;0.1534566009603294
[64, 32, 2, 4];0.007367813571428571;0.06777070292579207
[64, 32, 4, 1];0.0012822577307692307;0.3894083792829698
[64, 32, 4, 4];0.004428726391304348;0.11274616235997467
[64, 32, 8, 1];0.0009459534905660377;0.527850375036009
[64, 32, 8, 4];0.005805162111111112;0.08601342997919041
[64, 64, 1, 1];0.0026918815000000003;0.1854917851182917
[64, 64, 1, 4];0.0027506519189189186;0.1815285683105087
[64, 64, 2, 1];0.001970236411764706;0.2534324824068554
[64, 64, 2, 4];0.006713417133333333;0.07437671380237658
[64, 64, 4, 1];0.0010821096489361701;0.4614337421838829
[64, 64, 4, 4];0.004104593960000001;0.12164952480754143
[64, 128, 1, 1];0.0026561028157894738;0.18799042785303147
[64, 128, 1, 4];0.002674296342105263;0.18671150870618472
[64, 128, 2, 1];0.0018586480117647058;0.26864791052493053
[64, 128, 2, 4];0.0062236926470588235;0.08022920363811234
[64, 256, 1, 1];0.00409333864;0.12198402054561133
[64, 256, 1, 4];0.0041254353999999995;0.12103495906441895
[128, 16, 1, 1];0.010349017200000001;0.048248243781245696
[128, 16, 1, 4];0.0104145403;0.047944689864218466
[128, 16, 2, 1];0.005126145;0.09740690221636429
[128, 16, 2, 4];0.0103176193;0.04839506966126427
[128, 16, 4, 1];0.002113538875;0.23624921721011866
[128, 16, 4, 4];0.0103509113;0.04823941489691876
[128, 16, 8, 1];0.0017695392105263159;0.2821762308467813
[128, 16, 8, 4];0.0104344213;0.04785333948150098
[128, 32, 1, 1];0.006485180625;0.0769942941661559
