X;time;peak
[16, 32, 2, 4];0.0030459767440333962;0.1639283378443385
[16, 32, 4, 1];0.0011203527683392167;0.4456827517836969
[16, 32, 4, 4];0.002534938685130328;0.196975929907446
[16, 32, 8, 1];0.0012992289121029899;0.38432173122877944
[16, 32, 8, 4];0.00250060940743424;0.19968008729289552
[16, 32, 16, 1];0.0013597032084362581;0.36722859934717333
[16, 32, 16, 4];0.0026869032299146056;0.185835462625788
[16, 32, 32, 1];0.0015327633445849642;0.3257658180083301
[16, 32, 32, 4];0.0027100809093099087;0.18424612455170256
[16, 64, 1, 1];0.001770660310285166;0.2819975699808218
[16, 64, 1, 4];0.0017691786342766136;0.2822337411767743
[16, 64, 2, 1];0.001571587286889553;0.31771821325314387
[16, 64, 2, 4];0.0029287052748259157;0.17049237048667684
[16, 64, 4, 1];0.0015966458158800378;0.3127317904795867
[16, 64, 4, 4];0.00293254604912363;0.1702690755397084
[16, 64, 8, 1];0.0016252674104180187;0.30722446137862275
[16, 64, 8, 4];0.002899763348978013;0.1721940188456706
[16, 64, 16, 1];0.0015544918569503352;0.3212123000383512
[16, 64, 16, 4];0.0035818666219711304;0.13940270743166977
[16, 128, 1, 1];0.025117993354797363;0.01987905234740966
[16, 128, 1, 4];0.025016789324581623;0.019959471948355442
[16, 128, 2, 1];0.024871198693290353;0.02007631039096679
[16, 128, 2, 4];0.026866824831813574;0.018585073148303224
[16, 128, 4, 1];0.024669574107974768;0.020240394202852993
[16, 128, 4, 4];0.026525284629315138;0.01882437499690637
[16, 128, 8, 1];0.025112400762736797;0.019883479460188723
[16, 128, 8, 4];0.026664335280656815;0.018726208604349846
[16, 256, 1, 1];0.034081622026860714;0.014650767042964525
[16, 256, 1, 4];0.0340288826264441;0.014673473420895635
[16, 256, 2, 1];0.03428870299831033;0.014562286149654312
[16, 256, 2, 4];0.0384620469994843;0.01298219787336331
[16, 256, 4, 1];0.03614493506029248;0.013814436349906235
[16, 256, 4, 4];0.03944750968366861;0.012657881543498943
[32, 16, 1, 1];0.0018632241990417242;0.26798809559188386
[32, 16, 1, 4];0.0018671402358449996;0.2674260321619227
[32, 16, 2, 1];0.0021032216609455645;0.23740812204141148
[32, 16, 2, 4];0.007469648960977793;0.0668467698241796
[32, 16, 4, 1];0.0016830897948238999;0.2966697952168074
[32, 16, 4, 4];0.004290416720323265;0.11638074744503676
[32, 16, 8, 1];0.002288247487740591;0.21821149479549248
[32, 16, 8, 4];0.00504491658648476;0.09897525483366347
[32, 16, 16, 1];0.002226463722763583;0.22426680464486742
[32, 16, 16, 4];0.005018158641178161;0.0995030130503555
[32, 16, 32, 1];0.0020947964512743056;0.2383629705206716
[32, 16, 32, 4];0.005084689415525645;0.09820106282937753
[32, 32, 1, 1];0.002030868345173076;0.24586621084950305
[32, 32, 1, 4];0.002014252793742344;0.24789435879803293
[32, 32, 2, 1];0.0014119996631052345;0.3536274956778732
[32, 32, 2, 4];0.007230719202198088;0.06905563482676999
[32, 32, 4, 1];0.0012106549111194909;0.41243949880001934
[32, 32, 4, 4];0.0031434495467692614;0.15884521043930613
[32, 32, 8, 1];0.001645556272706017;0.303436541821083
[32, 32, 8, 4];0.0032911799498833716;0.15171516366937002
[32, 32, 16, 1];0.001837877935031429;0.27168393245515843
[32, 32, 16, 4];0.0035979138338007033;0.1387809513588155
[32, 64, 1, 1];0.002064388827420771;0.24187396198309843
[32, 64, 1, 4];0.0020712482510134578;0.2410729397200879
[32, 64, 2, 1];0.0020269168016966432;0.24634553541810117
[32, 64, 2, 4];0.0074527974938973784;0.06699791657706622
[32, 64, 4, 1];0.001948917837580666;0.25620469736258844
[32, 64, 4, 4];0.0024299588694702834;0.20548574341538298
[32, 64, 8, 1];0.0018702380475588143;0.2669830749158697
[32, 64, 8, 4];0.002519436995498836;0.19818789104628573
[32, 128, 1, 1];0.013710438972339034;0.03641910414169031
[32, 128, 1, 4];0.013781089102849364;0.03623239796473455
[32, 128, 2, 1];0.013157936744391918;0.03794834360901774
[32, 128, 2, 4];0.021553811384364963;0.023166292766397253
[32, 128, 4, 1];0.012884462717920542;0.038753801046543884
[32, 128, 4, 4];0.013755209743976593;0.03630056640761569
[32, 256, 1, 1];0.018162339692935348;0.02749215757461729
[32, 256, 1, 4];0.018216953612864017;0.027409736851352878
[32, 256, 2, 1];0.018242659978568554;0.02737111283927384
[32, 256, 2, 4];0.027143459767103195;0.018395661755951365
[64, 16, 1, 1];0.003182128246407956;0.15691445036055615
[64, 16, 1, 4];0.003175634774379432;0.15723530576953074
[64, 16, 2, 1];0.003155294223688543;0.1582489205010482
[64, 16, 2, 4];0.010166125721298158;0.049116243340943465
[64, 16, 4, 1];0.0031726302695460618;0.15738420879195214
[64, 16, 4, 4];0.010244836332276464;0.04873888548016974
[64, 16, 8, 1];0.0031502872006967664;0.1585004391509025
[64, 16, 8, 4];0.009614044218324125;0.051936718140968174
[64, 16, 16, 1];0.003145075752399862;0.15876307729023548
[64, 16, 16, 4];0.01033836673013866;0.048297948582755275
[64, 32, 1, 1];0.0023126207233872265;0.21591171423499264
[64, 32, 1, 4];0.0023310343676712364;0.21420615315111818
[64, 32, 2, 1];0.0015059273719089106;0.3315710399293462
[64, 32, 2, 4];0.0067694117315113544;0.07376149133278159
[64, 32, 4, 1];0.001851844077464193;0.26963496054465175
[64, 32, 4, 4];0.006679037702269852;0.07475955774171054
[64, 32, 8, 1];0.0016497532778885216;0.3026645932178262
[64, 32, 8, 4];0.006259402434807271;0.07977149735336982
[64, 64, 1, 1];0.00214282947126776;0.23301989796999176
[64, 64, 1, 4];0.002114166767569259;0.23617905286440338
[64, 64, 2, 1];0.0020363147486932576;0.24520860789439808
[64, 64, 2, 4];0.004102103062905371;0.12172339336795042
[64, 64, 4, 1];0.0022437403385993093;0.2225399687174205
[64, 64, 4, 4];0.004163495148532093;0.11992854247421154
[64, 128, 1, 1];0.0080150953726843;0.06229768724444749
[64, 128, 1, 4];0.007995562395080924;0.0624498790815641
[64, 128, 2, 1];0.007607082603499293;0.06563908015567156
[64, 128, 2, 4];0.009609359665773809;0.05196203723546402
[64, 256, 1, 1];0.011853785254061222;0.042123414087566015
[64, 256, 1, 4];0.011823561042547226;0.04223109289706282
[128, 16, 1, 1];0.0034724377328529954;0.1437957835896617
[128, 16, 1, 4];0.003418445761781186;0.14606693788867733
[128, 16, 2, 1];0.003409357159398496;0.14645632047831528
[128, 16, 2, 4];0.008408438763581216;0.05938342643637686
[128, 16, 4, 1];0.0033681863569654524;0.1482465195933416
[128, 16, 4, 4];0.008006277028471231;0.0623663037122322
[128, 16, 8, 1];0.003244049963541329;0.15391930160558498
[128, 16, 8, 4];0.009946697973646224;0.05019976539801029
[128, 32, 1, 1];0.0024487793853040785;0.20390644733392396
[128, 32, 1, 4];0.002482626703567803;0.20112645370499127
[128, 32, 2, 1];0.002484886470483616;0.2009435484047387
[128, 32, 2, 4];0.005232411669567227;0.09542863526317372
[128, 32, 4, 1];0.0016954370657913387;0.2945092535940567
[128, 32, 4, 4];0.005309240776114166;0.09404770395954025
[128, 64, 1, 1];0.0022519676422234625;0.2217269446504583
[128, 64, 1, 4];0.0022605092963203788;0.22088911802959318
[128, 64, 2, 1];0.0018879898125305772;0.26447277493125665
[128, 64, 2, 4];0.004063157772179693;0.1228901098009891
[128, 128, 1, 1];0.006648169364780188;0.07510667634419
[128, 128, 1, 4];0.006693762494251132;0.07459510330561357
[256, 16, 1, 1];0.0037930592079646885;0.13164094663047327
[256, 16, 1, 4];0.003748543735127896;0.1332042361098045
[256, 16, 2, 1];0.0037436120328493416;0.1333797146660682
[256, 16, 2, 4];0.010423977975733578;0.047901281633969055
[256, 16, 4, 1];0.003572715853806585;0.1397597584565527
[256, 16, 4, 4];0.010230776038952172;0.04880586798702368
[256, 32, 1, 1];0.002489720325684175;0.20055341140563296
[256, 32, 1, 4];0.0025028440286405385;0.1995018063643062
[256, 32, 2, 1];0.0027538092981558293;0.18132043678416315
[256, 32, 2, 4];0.006330283242277801;0.0788782880088373
[256, 64, 1, 1];0.004036902915686369;0.12368935176064501
[256, 64, 1, 4];0.0040644744876772165;0.12285029867348471
