X;Y;X_fit_1;X_fit_2
[2, 1, 4, 5];0.015801808905329208;[0.05298706103232662];[0.05298706103232121, -0.11171703948698501]
[2, 8, 32, 2];0.025371497302031202;[0.28447620894823666];[0.28447620894823816, -0.142002857649106]
[1, 16, 2, 0];0.12563289104959285;[0.05382230808941559];[0.053822308089416515, 0.12171451799835739]
[2, 64, 32, 1];0.5486887811868385;[0.2989311397794347];[0.2989311397794271, 0.6680431432064993]
[4, 2, 256, 4];0.05213534038277251;[2.0936471831775236];[2.0936471831775423, -1.2952442943672018]
[16, 8, 2, 2];0.10205983079657847;[-0.14878169961252782];[-0.14878169961252674, -0.09989319639247178]
[64, 2, 8, 1];0.04604413104187026;[-0.742837666704545];[-0.7428376667045326, -0.5537092610584795]
[8, 64, 16, 4];0.7278837214196068;[0.08746851471072041];[0.08746851471070644, 0.7008550107956734]
[16, 8, 2, 0];0.3527627147720731;[-0.1487816996125295];[-0.14878169961252444, -0.09989319639247655]
[1, 8, 1, 1];0.06440019834721077;[0.04355437934345893];[0.04355437934345963, 0.010691573885739441]
[4, 32, 1, 4];0.6509462153967048;[0.009641546183049216];[0.009641546183039619, 0.33667677425585774]
[2, 256, 32, 4];0.18939144018221266;[0.348490902629262];[0.3484909026292106, 3.445343717568591]
[2, 1, 1, 1];0.015809155008745187;[0.028378245150678907];[0.028378245150681134, -0.09762330002959452]
[1, 8, 32, 5];0.06508838615143059;[0.29784547678711937];[0.29784547678711487, -0.13494373384071565]
[4, 256, 8, 1];0.19903935172948567;[0.12488183989834555];[0.12488183989829801, 3.543975385611015]
[2, 32, 4, 2];0.3543460319283875;[0.06098889774245195];[0.06098889774244622, 0.33670128241521935]
[1, 8, 128, 1];0.06524764049959855;[1.085327584999731];[1.0853275849997428, -0.5859433964775194]
[16, 8, 8, 2];0.02966660545962035;[-0.09956406784923941];[-0.09956406784923776, -0.12808067530727138]
[2, 32, 8, 3];0.34241161734944425;[0.09380065225131179];[0.09380065225130448, 0.3179096298053553]
[16, 64, 16, 1];0.550247340764289;[-0.019485628000323475];[-0.019485628000330147, 0.6443820203286009]
[4, 4, 4, 3];0.12323091184394122;[0.027022896649093065];[0.027022896649091282, -0.08243996562934836]
[256, 1, 2, 1];0.006662758563696432;[-3.359212847297667];[-3.359212847297625, -1.895338660511378]
[8, 32, 1, 1];0.8073162234316311;[-0.043835525172474084];[-0.04383552517247705, 0.3084402790223179]
[2, 8, 64, 3];0.01713824713325039;[0.5469702450191092];[0.5469702450191116, -0.292336078528035]
[128, 4, 2, 3];0.003069787356630558;[-1.6471721926264766];[-1.6471721926264586, -0.9483754915639243]
[64, 4, 8, 4];0.018697098729696087;[-0.7423214191748567];[-0.7423214191748507, -0.5247790467422008]
[8, 2, 1, 0];0.05367565089590519;[-0.051579238117760114];[-0.051579238117755166, -0.12551293572175995]
[128, 2, 8, 1];0.03722181319207194;[-1.598470808392875];[-1.5984708083928523, -1.0054931847950004]
[128, 32, 4, 1];0.3660787303371147;[-1.623538849956449];[-1.6235388499564327, -0.5527483174410586]
[16, 1, 1, 5];0.04420786485416382;[-0.1587915045936399];[-0.1587915045936435, -0.19645103334694888]
[1, 4, 128, 2];0.008786850189956572;[1.0842950899403607];[1.0842950899403716, -0.6438038251100603]
[16, 32, 2, 2];0.02490717731016804;[-0.14258672925629978];[-0.1425867292563034, 0.24726937540278862]
[2, 2, 32, 1];0.03189149427111364;[0.28292746635917876];[0.2829274663591835, -0.2287935005979235]
[1, 1, 64, 1];0.008147899921350104;[0.5585326465040877];[0.5585326465040954, -0.3865327048266075]
[64, 2, 1, 3];0.002712858014854242;[-0.8002582370950466];[-0.8002582370950387, -0.5208238689912086]
[64, 16, 8, 1];0.36152619180356316;[-0.7392239339967456];[-0.7392239339967356, -0.35119776084457743]
[16, 16, 4, 2];0.032052326930078825;[-0.13031083223935572];[-0.130310832239356, 0.00643183456768179]
[1, 1, 512, 1];0.008170158908868491;[4.233449151496292];[4.233449151496339, -2.491197797131647]
[2, 16, 4, 4];0.25138227525906415;[0.05685891750496832];[0.056858917504961796, 0.10525956788505049]
[32, 4, 8, 2];0.024711587876282737;[-0.3145048483306935];[-0.3145048483306884, -0.29888708487394505]
[1, 4, 4, 0];0.03226363251365155;[0.06713070016573083];[0.06713070016573461, -0.061262594204206]
[8, 64, 1, 1];0.6681530516874069;[-0.035575564697503344];[-0.035575564697512656, 0.7713237080826654]
[1, 32, 16, 4];0.25140014350312156;[0.17279342910791082];[0.17279342910790207, 0.287385448394008]
[32, 4, 2, 5];0.012293673213241652;[-0.3637224800939792];[-0.3637224800939806, -0.2706996059591384]
[4, 1, 8, 3];0.031226668988559345;[0.0590602798634235];[0.059060279863422674, -0.14462693971362234]
[1, 8, 1, 5];0.0644283892276771;[0.043554379343462436];[0.043554379343455144, 0.010691573885749083]
[16, 128, 8, 1];0.3681744244027219;[-0.06858921606809965];[-0.06858921606812009, 1.6077321836690288]
[128, 1, 2, 4];0.0030645691978085877;[-1.647946563921004];[-1.6479465639209874, -0.9917708130383293]
[64, 8, 1, 0];0.09444806573811686;[-0.7987094945059923];[-0.7987094945059793, -0.4340332260424005]
[4, 1, 2, 3];0.030743639336710774;[0.009842648100135083];[0.009842648100133676, -0.11643946079882266]
[8, 32, 64, 4];0.6359805303110279;[0.4729496083420572];[0.4729496083420539, 0.01247175041692909]
[4, 8, 2, 4];0.24518574305645252;[0.011649514454035842];[0.011649514454031057, -0.015183710691869379]
[1, 64, 1, 1];0.31796938708621725;[0.05800931017465784];[0.05800931017464734, 0.8207375747413471]
[2, 32, 16, 2];0.17575006372189056;[0.15942416126902886];[0.15942416126902426, 0.2803263245856201]
[1, 64, 1, 2];0.1725632837666458;[0.058009310174658664];[0.05800931017464622, 0.8207375747413497]
[4, 16, 2, 1];0.45638382165207025;[0.013714504572775876];[0.01371450457277556, 0.10053714657321026]
[1, 8, 4, 3];0.06445594811975866;[0.0681631952251049];[0.06816319522510178, -0.003402165571655555]
[2, 128, 2, 0];0.01971642757447908;[0.06936290191293322];[0.06936290191291217, 1.7347473959011896]
[64, 2, 8, 0];0.031661362844283045;[-0.742837666704546];[-0.7428376667045316, -0.553709261058482]
[16, 4, 8, 1];0.16785187589694453;[-0.10059656290861164];[-0.10059656290860723, -0.1859411039398172]
[8, 2, 1, 3];0.05300874886716977;[-0.05157923811775744];[-0.05157923811775849, -0.1255129357217528]
[4, 4, 4, 5];0.12335695637588368;[0.027022896649094786];[0.02702289664908905, -0.08243996562934364]
[4, 1, 128, 3];0.031171331443087407;[1.0434129151291927];[1.0434129151292022, -0.7083765180096148]
[1, 4, 16, 4];0.03257569012593478;[0.16556596369231136];[0.1655659636923081, -0.11763755203379571]
[4, 1, 64, 3];0.031180780747390394;[0.5184248429874491];[0.5184248429874533, -0.40771007625175215]
[1, 2, 4, 5];0.016204614073990656;[0.0666144526360496];[0.06661445263604379, -0.09019280852046592]
[1, 2, 16, 4];0.016350414543231065;[0.16504971616262568];[0.16504971616262284, -0.14656776635006744]
[2, 4, 32, 1];0.06379281448112044;[0.2834437138888644];[0.28344371388886874, -0.1998632862816517]
[16, 16, 16, 4];0.6108522135365739;[-0.031875568712777066];[-0.03187556871278025, -0.04994312326191277]
[16, 1, 1, 2];0.04436706356342536;[-0.15879150459364255];[-0.15879150459364003, -0.19645103334695613]
[1, 1, 256, 5];0.00817119529412664;[2.133496862929322];[2.1334968629293387, -1.288532030100186]
[8, 64, 4, 1];0.5349046196165075;[-0.010966748815859111];[-0.010966748815868241, 0.7572299686252655]
[2, 8, 1, 4];0.12601928272927443;[0.03018511150458142];[0.03018511150457625, 0.003632450077363505]
[16, 4, 4, 2];0.15694483328374137;[-0.13340831741746978];[-0.13340831741746764, -0.16714945132994835]
[16, 1, 16, 3];0.0453341086879843;[-0.03574742518542047];[-0.03574742518541873, -0.26691973063395286]
[128, 16, 2, 4];0.0483865592591517;[-1.6440747074483615];[-1.6440747074483484, -0.7747942056662919]
[64, 1, 16, 0];0.023397541159000872;[-0.6774722814516707];[-0.6774722814516555, -0.6057576734363507]
[16, 2, 2, 5];0.02758688468647947;[-0.15033044220158226];[-0.15033044220158595, -0.18668383934127966]
[1, 2, 128, 1];0.016339745535315565;[1.0837788424106742];[1.0837788424106873, -0.6727340394263344]
[4, 8, 4, 3];0.2461376106308253;[0.028055391708464404];[0.028055391708461795, -0.02457953699680498]
[8, 16, 32, 1];0.27541320872163194;[0.20632559203369752];[0.20632559203370052, -0.06863674323432033]
[16, 16, 32, 1];0.2757163737167378;[0.09937144932265617];[0.09937144932266041, -0.12510973370138553]
[16, 128, 4, 1];0.38496973089338216;[-0.10140097057695875];[-0.10140097057697939, 1.6265238362788945]
[8, 32, 32, 1];0.3287138587820254;[0.21045557227118294];[0.2104555722711826, 0.1628049712958532]
[2, 128, 8, 4];0.6342354012189129;[0.11858053367622495];[0.11858053367619696, 1.7065599169863994]
[64, 32, 8, 1];0.5222886477192121;[-0.7350939537592601];[-0.7350939537592533, -0.11975604631440392]
[32, 8, 8, 1];0.19711379510700971;[-0.31347235327132295];[-0.3134723532713168, -0.24102665624140404]
[16, 32, 4, 1];0.544678891274439;[-0.12618085200187115];[-0.12618085200187265, 0.23787354909785316]
[2, 64, 16, 4];0.5807120717302567;[0.1676841217440015];[0.16768412174398648, 0.7432097536459721]
[128, 4, 2, 5];0.0030772826322564575;[-1.6471721926264746];[-1.647172192626461, -0.9483754915639195]
[8, 8, 64, 4];0.31884626187299225;[0.4667546379858291];[0.4667546379858305, -0.3346908213783314]
[32, 8, 16, 4];0.17921481289622637;[-0.2478488442536023];[-0.24784884425360146, -0.2786099614611297]
[128, 16, 8, 4];0.04754686913049436;[-1.5948570756850726];[-1.5948570756850589, -0.8029816845810911]
[2, 64, 1, 1];0.5741612612371569;[0.044640042335777536];[0.0446400423357673, 0.8136784509329642]
[4, 64, 8, 4];0.9441377202583845;[0.07532207704852316];[0.07532207704850763, 0.7666748112489385]
[32, 16, 16, 4];0.34003632402758366;[-0.24578385413485965];[-0.24578385413486037, -0.162889104196043]
[4, 64, 2, 4];0.9421266111416136;[0.026104445285234732];[0.026104445285218828, 0.7948622901637382]
[2, 32, 256, 4];0.40499313193405123;[2.1281294318005686];[2.128129431800581, -0.8471728320063605]
[64, 8, 4, 4];0.0500365061292915;[-0.7741006786243445];[-0.7741006786243395, -0.44812696549979075]
[256, 4, 1, 1];0.012206554710433234;[-3.3666414146303536];[-3.366641414630312, -1.8472454258845044]
[8, 256, 1, 1];0.21497058060521912;[0.013984198152321475];[0.01398419815227396, 3.5486242824447496]
[64, 32, 8, 4];0.08453045657210739;[-0.7350939537592575];[-0.7350939537592569, -0.11975604631439686]
[32, 16, 4, 4];0.3872961043783568;[-0.3442191176614365];[-0.3442191176614383, -0.10651414636644359]
[16, 32, 1, 3];0.025892864959849014;[-0.15078966788351367];[-0.15078966788351936, 0.25196728855525763]
[8, 2, 4, 4];0.08588196003280757;[-0.026970422236112374];[-0.026970422236115104, -0.13960667517915024]
[1, 2, 512, 4];0.01642947916005266;[4.233707275261137];[4.233707275261179, -2.476732689973503]
[32, 64, 2, 4];0.19792904064118141;[-0.3482350542034099];[-0.3482350542034211, 0.5972068235290104]
[2, 4, 32, 5];0.06382307321900559;[0.2834437138888679];[0.2834437138888642, -0.19986328628164227]
[1, 64, 256, 1];0.31214884249993946;[2.1497586601144167];[2.1497586601144296, -0.3772302791376371]
[2, 128, 1, 4];0.6656378043179936;[0.06115996328572199];[0.061159963285692995, 1.7394453090536655]
[16, 256, 4, 1];0.18686912873283978;[-0.06836112867707532];[-0.0683611286771214, 3.4780575525202835]
[16, 16, 32, 4];0.6107946924638809;[0.09937144932265883];[0.09937144932265699, -0.1251097337013782]
[4, 1, 2, 4];0.030881034734717382;[0.009842648100135982];[0.009842648100132575, -0.11643946079882037]
[2, 128, 4, 1];0.6091297740691544;[0.08576877916736361];[0.08576877916734087, 1.725351569596259]
[128, 16, 2, 1];0.09687709812986799;[-1.6440747074483641];[-1.6440747074483448, -0.774794205666299]
[1, 256, 2, 2];0.14593054584404544;[0.11577201165169876];[0.11577201165164804, 3.5933402359509663]
[64, 128, 2, 1];0.2575943931024369;[-0.7595317040976358];[-0.759531704097649, 1.2970817197814373]
[16, 32, 8, 4];0.7548152525254992;[-0.09336909749300959];[-0.09336909749301672, 0.21908189648799375]
[4, 4, 2, 2];0.12296260535605866;[0.010617019394662726];[0.010617019394662747, -0.07304413932441753]
[64, 16, 1, 4];0.1517287524161584;[-0.796644504387246];[-0.7966445043872429, -0.31831236877730434]
[2, 32, 64, 1];0.4706245615189644;[0.5531652153753356];[0.5531652153753374, 0.05482649326722072]
[4, 16, 16, 1];0.3854793582988488;[0.12855564535378228];[0.12855564535378314, 0.034766362438677825]
[64, 16, 1, 0];0.04347490277716513;[-0.7966445043872497];[-0.7966445043872383, -0.3183123687773135]
[256, 2, 4, 1];0.032132870124007284;[-3.3425488462783943];[-3.3425488462783517, -1.8902693796581755]
[128, 8, 8, 1];0.14548558901040368;[-1.5969220658038181];[-1.5969220658037966, -0.9187025418461852]
[4, 64, 2, 0];0.2890924872820017;[0.026104445285231197];[0.02610444528522329, 0.7948622901637289]
[8, 64, 2, 0];0.18980358873635755;[-0.027372626070289466];[-0.02737262607029675, 0.7666257949301963]
[32, 4, 8, 1];0.09987236027838453;[-0.3145048483306943];[-0.3145048483306872, -0.2988870848739474]
[2, 1, 128, 2];0.009684062257427814;[1.070151450806952];[1.0701514508069636, -0.694258270392851]
[16, 128, 2, 1];0.35983857011750986;[-0.11780684783138803];[-0.117806847831409, 1.635919662583828]
[1, 8, 64, 3];0.011587970024667892;[0.5603395128579893];[0.5603395128579916, -0.28527695471965175]
[16, 16, 4, 5];0.022228053400558005;[-0.1303108322393531];[-0.13031083223935938, 0.0064318345676888725]
[128, 4, 8, 1];0.08466030120347558;[-1.5979545608631895];[-1.597954560863167, -0.9765629704787286]
[8, 64, 1, 3];0.17792659745611578;[-0.0355755646975015];[-0.03557556469751484, 0.7713237080826703]
[32, 8, 2, 1];0.15917797563021885;[-0.3626899850346115];[-0.3626899850346058, -0.2128391773266044]
[32, 8, 2, 5];0.010626532976565791;[-0.36268998503460775];[-0.3626899850346103, -0.21283917732659485]
[32, 8, 2, 0];0.14827093468075514;[-0.3626899850346122];[-0.3626899850346045, -0.21283917732660687]
[16, 4, 32, 4];0.17556872266776116;[0.09627396414454471];[0.09627396414454537, -0.2986910195990086]
[32, 8, 1, 4];0.2028660004871244;[-0.3708929236618234];[-0.37089292366182397, -0.2081412641741306]
[32, 2, 8, 5];0.012286010822859439;[-0.31502109586037647];[-0.31502109586037697, -0.3278172991902097]
[2, 256, 1, 3];0.16303522916084556;[0.09419980518560409];[0.09419980518555193, 3.5909790252950518]
[16, 32, 2, 0];0.1640420436413279;[-0.1425867292563015];[-0.14258672925630117, 0.24726937540278393]
[16, 128, 1, 1];0.21688571970431475;[-0.12600978645860292];[-0.12600978645862373, 1.6406175757362946]
[64, 4, 4, 1];0.046321721269141754;[-0.7751331736837184];[-0.7751331736837064, -0.5059873941323415]
[4, 16, 4, 3];0.36720005128285077;[0.030120381827207113];[0.030120381827202936, 0.09114132026828185]
[64, 4, 4, 2];0.012498233806337909;[-0.7751331736837176];[-0.7751331736837078, -0.5059873941323388]
[8, 16, 8, 0];0.17243888541991448;[0.009455064980542828];[0.009455064980545458, 0.04411317242487581]
[1, 2, 64, 1];0.016377078490065325;[0.5587907702689305];[0.558790770268938, -0.3720675976684717]
[8, 256, 2, 4];0.20225456426041225;[0.022187136779539117];[0.02218713677948577, 3.543926369292289]
[2, 128, 2, 5];0.02462451577503158;[0.06936290191293742];[0.06936290191290645, 1.7347473959012012]
[1, 128, 32, 1];0.3371516357652811;[0.3288203285682564];[0.3288203285682359, 1.600869125135577]
[8, 128, 1, 4];0.2680782002638993;[-0.01905564374755904];[-0.019055643747587055, 1.697090566203367]
[4, 16, 2, 4];0.48646357060198947;[0.013714504572778513];[0.013714504572772146, 0.10053714657321748]
[8, 16, 128, 1];0.14996205310292487;[0.9938077002463126];[0.9938077002463241, -0.5196364058711145]
[8, 2, 16, 0];0.026835433896677124;[0.07146484129046102];[0.0714648412904672, -0.1959816330087591]
[1, 32, 16, 1];0.25132599448636556;[0.17279342910790818];[0.1727934291079054, 0.28738544839400093]
[8, 32, 2, 5];0.2725221951922607;[-0.0356325865452558];[-0.03563258654526665, 0.3037423658698608]
[32, 1, 16, 0];0.02287510436563484;[-0.2496557106075057];[-0.24965571060749533, -0.3798657115680903]
[1, 256, 2, 5];0.1483324397652997;[0.1157720116517014];[0.11577201165164516, 3.5933402359509743]
[4, 128, 2, 0];0.017873436590775064;[0.042624366235172795];[0.042624366235152165, 1.7206291482844234]
[16, 2, 16, 0];0.02751551627827032;[-0.03548930142058019];[-0.03548930142057266, -0.25245462347582426]
[8, 16, 2, 0];0.45605467318646387;[-0.03976256678274556];[-0.039762566782743494, 0.07230065133967543]
[16, 8, 4, 5];0.05852583084888677;[-0.13237582235809578];[-0.13237582235810053, -0.10928902269739792]
[2, 32, 16, 0];0.10638716674068428;[0.15942416126902717];[0.1594241612690264, 0.28032632458561546]
[64, 2, 2, 4];0.00901188834422497;[-0.792055298467831];[-0.792055298467825, -0.5255217821436727]
[2, 4, 128, 1];0.038549727208712414;[1.0709258221014795];[1.0709258221014926, -0.6508629489184458]
[16, 8, 8, 0];0.17621227967756625;[-0.09956406784924124];[-0.0995640678492355, -0.12808067530727618]
[8, 8, 1, 5];0.21015434908443745;[-0.050030495528698676];[-0.050030495528704935, -0.0387222927729329]
[1, 1, 1, 4];0.008098138331541483;[0.04174751298956168];[0.041747512989557874, -0.09056417622120433]
[1, 1, 8, 5];0.008151767077774721;[0.09916808338006577];[0.09916808338006038, -0.12344956828846819]
[1, 1, 16, 0];0.008146575221636388;[0.16479159239777932];[0.16479159239778468, -0.16103287350821305]
[1, 1, 512, 3];0.008181409140300978;[4.233449151496292];[4.2334491514963375, -2.4911977971316417]
[1, 2, 8, 5];0.016330619567969724;[0.0994262071449086];[0.09942620714490313, -0.10898446113033235]
[1, 2, 512, 2];0.008167353438146783;[4.233707275261136];[4.233707275261182, -2.4767326899735087]
[1, 4, 1, 0];0.03223961636376614;[0.042521884284086695];[0.04252188428409011, -0.047168854746806245]
[1, 4, 1, 1];0.03225348703286791;[0.04252188428408758];[0.04252188428408907, -0.047168854746804]
[1, 4, 4, 1];0.03220979726810618;[0.06713070016573176];[0.06713070016573346, -0.06126259420420375]
[1, 4, 4, 5];0.03223726877738606;[0.06713070016573533];[0.06713070016572904, -0.061262594204194123]
[1, 4, 16, 5];0.03254551459065947;[0.16556596369231222];[0.16556596369230706, -0.11763755203379357]
[1, 4, 256, 1];0.032476494838909714;[2.1342712342238466];[2.134271234223871, -1.2451367086257883]
[1, 8, 8, 1];0.06487791128121466;[0.10097494973396214];[0.10097494973396338, -0.022193818181526694]
[1, 8, 32, 0];0.05466296062400236;[0.2978454767871151];[0.29784547678712053, -0.13494373384072764]
[1, 32, 1, 0];0.17906040079277455;[0.04974934969968614];[0.049749349699684094, 0.35785414568099755]
[1, 32, 1, 5];0.17819809754731783;[0.049749349699690665];[0.04974934969967837, 0.3578541456810095]
[1, 32, 4, 3];0.19630261000524424;[0.07435816558133305];[0.07435816558132517, 0.3437604062236049]
[1, 32, 8, 0];0.16587796223643816;[0.10716992009018939];[0.1071699200901878, 0.32496875361373134]
